isDGA,domain,ngrams
legit,bettermedicine,1830.0064102564102
legit,trtsp,1521.9833333333333
legit,photoshop-help,1103.7445054945056
legit,porno,1444.4666666666665
legit,homepagemodules,1402.348595848596
legit,hallopizza,1097.5324074074074
legit,easypiso,1572.920634920635
legit,technobase,1604.2768518518517
legit,socialbirth,1417.106734006734
legit,squirrelmail,1454.4737373737373
legit,hqbabes,1123.7952380952381
legit,gevalia,1526.5761904761905
legit,ving,1424.5555555555554
legit,systemb2b,1111.3902116402116
legit,ipcdigital,1390.1962962962962
legit,zohomail,1154.7757936507935
legit,pedestrian,1876.4666666666665
legit,linkclaw,1220.9603174603174
legit,gbcinternetenforcement,1737.4901875901876
legit,thewhitecompany,1366.3162393162393
legit,sonkale,1623.373015873016
legit,samuel-warde,1355.7651515151515
legit,mobiles,1498.4333333333334
legit,moneymappress,1525.6301476301476
legit,puromarketing,1472.5097125097125
legit,dima-voyages,1219.4545454545455
legit,avvo,958.1666666666666
legit,viking-direct,1363.2942890442891
legit,ouou,1091.7222222222222
legit,masterwanker,1665.3530303030302
legit,jornaldenegocios,1550.5960317460315
legit,moviejones,1527.7740740740744
legit,urlsnoop,1313.6805555555554
legit,rautemusik,1417.4351851851852
legit,tiposde,1625.0222222222221
legit,moneyplatform,1323.2843822843822
legit,centralops,1676.0712962962962
legit,tds,1393.7777777777776
legit,5hippos,1017.0
legit,heathrowairport,1480.39768009768
legit,downloadnewsong,1340.8739926739927
legit,solarvps,1365.3650793650795
legit,0668,0.0
legit,aliyuncs,1332.9900793650793
legit,adscience,1765.7136243386242
legit,upgradecracker,1439.7878510378507
legit,elektrotanya,1608.0959595959594
legit,aosholding,1429.215740740741
legit,88ha,594.9444444444445
legit,grooby,1012.1944444444445
legit,51zzl,234.50555555555556
legit,index-education,1549.685347985348
legit,fastpics,1410.4623015873015
